MES;CLIENTE;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
201403;C04741;;>0;0;>48;1266.37;1694.68;0.0;21/03/2014;11.0;7607.65;BT;2012.0;0.0;CNE
201403;C04742;<=10;>0;1;<24, 48];495.45;494.57;741.72;19/03/2014;15.0;4278.02;BT;2012.0;0.0;COEF
201403;C04743;<=10;0;0;;592.73;0.0;0.0;18/03/2014;9.0;16690.9;BT;2013.0;1.0;COEF
201403;C04744;<=10;>0;0;<24, 48];841.28;1687.34;0.0;27/03/2014;19.0;26196.0;BT;2013.0;1.0;COEF
201403;C04745;>10;0;0;>48;589.23;229.34;;04/03/2014;9.0;16609.3;BT;2012.0;1.0;CNE
201403;C04746;<=10;>0;0;<24, 48];234.71;473.36;714.89;13/03/2014;13.0;2361.9;BT;2012.0;1.0;CNE
201403;C04749;>10;>0;0;>48;1041.78;0.0;0.0;14/03/2014;8.0;41085.2;BT;2010.0;1.0;COEF
201403;C04751;<=10;>0;0;<24, 48];1029.96;1039.21;;20/03/2014;19.0;7495.06;BT;2012.0;0.0;CNE
201403;C04752;;0;0;<=24;382.66;807.31;;11/03/2014;8.0;779.68;BT;2012.0;1.0;CNE
201403;C04753;<=10;0;0;<24, 48];288.91;0.19;0.0;07/03/2014;9.0;4932.21;BT;2013.0;1.0;CNE
201403;C04754;>10;0;0;>48;406.46;406.55;0.0;19/03/2014;18.0;6405.63;BT;2011.0;1.0;COEF
201403;C04756;<=10;0;0;>48;285.66;0.0;0.0;11/03/2014;18.0;53029.3;BT;2012.0;1.0;COEF
201403;C04758;;>0;0;<24, 48];1145.22;1086.85;0.0;21/03/2014;10.0;21631.2;BT;2013.0;0.0;CNE
201403;C04759;;0;0;>48;298.63;0.67;228.4;18/03/2014;9.0;3533.43;BT;2012.0;0.0;CNE
201403;C04761;;0;0;<24, 48];356.15;356.26;;31/03/2014;7.0;5517.74;BT;2011.0;1.0;CNE
201403;C04762;>10;0;0;>48;112.5;94.87;404.57;19/03/2014;7.0;12455.9;BT;2012.0;1.0;CNE
201403;C04763;;0;0;>48;1812.51;0.0;;14/03/2014;9.0;53494.2;BT;2011.0;1.0;CNE
201403;C04764;<=10;0;0;>48;127.99;0.0;;11/03/2014;20.0;6676.13;BT;2013.0;1.0;CNE
201403;C04765;<=10;0;0;>48;301.2;234.72;0.0;24/03/2014;16.0;7223.54;BT;2012.0;1.0;COEF
201403;C04767;>10;>0;0;<24, 48];375.1;501.82;0.0;18/03/2014;13.0;2156.62;BT;2012.0;0.0;CNE
201403;C04768;;0;0;<24, 48];718.59;0.0;0.0;18/03/2014;7.0;7483.32;BT;2012.0;1.0;COEF
201403;C04769;<=10;>0;0;;780.6;1569.46;0.0;21/03/2014;9.0;18527.7;BT;2013.0;1.0;CNE
201403;C04771;<=10;0;0;<24, 48];27.9;0.0;0.0;06/03/2014;9.0;3132.84;BT;2013.0;1.0;COEF
201403;C04773;>10;0;0;<24, 48];249.8;502.18;756.02;31/03/2014;7.0;3641.25;BT;2011.0;1.0;CNE
201403;C04774;>10;0;0;>48;286.45;0.0;0.0;05/03/2014;10.0;17287.6;BT;2011.0;1.0;COEF
201403;C04775;<=10;>0;0;>48;341.37;464.6;0.0;25/03/2014;11.0;17481.2;BT;2012.0;1.0;CNE
201403;C04776;;0;0;<24, 48];209.85;211.57;0.0;21/03/2014;11.0;2501.27;BT;2011.0;1.0;CNE
201403;C04777;;0;0;<24, 48];2261.28;2261.28;0.0;21/03/2014;10.0;12282.0;BT;2012.0;0.0;COEF
201403;C04783;>10;0;0;<24, 48];113.82;0.0;0.0;07/03/2014;7.0;8222.63;BT;2012.0;1.0;COEF
201403;C04784;<=10;0;1;<=24;294.07;194.07;0.0;31/03/2014;7.0;4188.71;BT;2013.0;1.0;COEF
201403;C04785;<=10;0;0;>48;192.8;0.0;0.0;06/03/2014;14.0;4112.85;BT;2012.0;1.0;COEF
201403;C04786;>10;0;0;<24, 48];950.04;567.96;567.96;12/03/2014;15.0;12006.7;BT;2012.0;1.0;CNE
201403;C04787;;0;0;<24, 48];359.31;0.0;0.0;05/03/2014;7.0;7204.87;BT;2012.0;1.0;CNE
201403;C04788;>10;0;0;<24, 48];1568.58;1790.2;0.0;04/03/2014;19.0;45945.8;BT;2013.0;1.0;COEF
201403;C04789;>10;0;0;<24, 48];850.25;694.88;0.0;04/03/2014;10.0;18464.0;BT;2012.0;1.0;COEF
201403;C04790;<=10;>0;1;>48;461.62;0.0;809.71;12/03/2014;9.0;16839.9;BT;2012.0;1.0;CNE
201403;C04791;>10;0;0;>48;138.8;253.3;0.0;26/03/2014;13.0;1445.31;BT;2010.0;1.0;CNE
201403;C04792;<=10;0;0;<24, 48];1483.25;1483.68;512.29;27/03/2014;8.0;41856.7;BT;2013.0;1.0;CNE
201403;C04793;<=10;0;0;<24, 48];224.47;0.0;0.0;04/03/2014;15.0;13282.5;BT;2013.0;1.0;COEF
201403;C04795;>10;0;0;>48;426.59;88.66;0.0;07/03/2014;13.0;6923.11;BT;2011.0;1.0;CNE
201403;C04796;<=10;0;0;<24, 48];233.39;326.81;282.92;06/03/2014;10.0;10208.0;BT;2014.0;1.0;COEF
201403;C04797;;>0;0;<24, 48];525.67;792.16;1061.41;07/03/2014;14.0;2886.35;BT;2012.0;1.0;CNE
201403;C04798;<=10;0;0;<24, 48];28.03;28.23;0.0;10/03/2014;10.0;17992.5;BT;2012.0;1.0;COEF
201403;C04799;>10;0;0;>48;138.64;1401.01;0.0;18/03/2014;10.0;53026.3;BT;2012.0;1.0;CNE
201403;C04800;>10;>0;0;<24, 48];101.28;101.39;1.39;26/03/2014;18.0;1344.6;BT;2012.0;0.0;CNE
201403;C04801;;0;0;>48;886.5;0.0;0.0;04/03/2014;10.0;18858.6;BT;2012.0;1.0;CNE
201403;C04803;>10;0;0;<24, 48];1503.23;2016.51;0.0;14/03/2014;18.0;6414.87;BT;2012.0;0.0;CNE
201403;C04804;>10;0;0;>48;376.21;376.4;375.76;05/03/2014;11.0;6908.03;BT;2012.0;1.0;CNE
201403;C04806;<=10;0;0;<=24;661.2;0.0;0.0;10/03/2014;20.0;4237.61;BT;2013.0;1.0;CNE
201403;C04808;;0;0;<24, 48];50.75;1188.85;0.0;25/03/2014;8.0;38579.8;BT;2013.0;1.0;COEF
201403;C04809;<=10;>0;0;<=24;554.74;644.31;0.0;04/03/2014;18.0;801.82;BT;2012.0;0.0;CNE
201403;C04810;<=10;0;0;<24, 48];278.27;278.27;280.12;13/03/2014;13.0;2407.05;BT;2011.0;1.0;CNE
201403;C04811;<=10;>0;1;<24, 48];1464.3;2204.04;0.0;03/03/2014;10.0;22413.2;BT;2013.0;1.0;CNE
201403;C04812;<=10;0;0;<24, 48];662.46;1329.81;0.0;25/03/2014;13.0;9929.62;BT;2011.0;1.0;CNE
201403;C04813;>10;0;0;<24, 48];361.14;286.5;0.0;11/03/2014;9.0;5066.94;BT;2011.0;1.0;CNE
201403;C04814;<=10;0;0;<24, 48];663.66;664.03;0.0;06/03/2014;8.0;17675.2;BT;2013.0;1.0;CNE
201403;C04816;;0;0;>48;335.29;335.76;0.0;06/03/2014;9.0;7353.71;BT;2012.0;1.0;COEF
201403;C04817;<=10;0;0;>48;2060.7;0.0;0.0;18/03/2014;9.0;78007.7;BT;2013.0;1.0;COEF
201403;C04818;>10;0;0;>48;1239.25;0.0;0.0;04/03/2014;7.0;32649.0;BT;2011.0;1.0;COEF
201403;C04819;;0;0;<24, 48];56.89;419.02;;24/03/2014;8.0;9234.92;BT;2013.0;1.0;CNE
201403;C04820;>10;>0;0;<24, 48];733.22;1004.11;0.0;06/03/2014;7.0;2558.15;BT;2012.0;0.0;CNE
201403;C04821;;0;0;>48;40.5;69.06;662.27;14/03/2014;20.0;17598.6;BT;2013.0;1.0;CNE
201403;C04822;;>0;0;<24, 48];524.41;521.36;523.44;19/03/2014;8.0;12723.5;BT;2012.0;1.0;CNE
201403;C04823;<=10;0;0;>48;473.81;0.0;0.0;04/03/2014;19.0;12958.7;BT;2013.0;1.0;COEF
201403;C04825;>10;0;0;>48;62.97;62.81;0.0;27/03/2014;17.0;7145.27;BT;2011.0;1.0;CNE
201403;C04826;<=10;>0;1;<24, 48];340.35;0.0;0.0;04/03/2014;16.0;9525.79;BT;2013.0;1.0;CNE
201403;C04827;;0;0;>48;320.22;0.0;0.0;04/03/2014;19.0;8003.85;BT;2013.0;1.0;COEF
201403;C04829;;0;0;<24, 48];797.31;1020.96;0.0;10/03/2014;11.0;26120.3;BT;2012.0;1.0;CNE
201403;C04831;;0;0;>48;670.9;0.0;0.0;24/03/2014;7.0;21686.6;BT;2013.0;1.0;CNE
201403;C04832;<=10;0;0;<=24;51.94;35.94;;27/03/2014;17.0;2146.4;BT;2013.0;1.0;CNE
201403;C04833;<=10;0;0;>48;707.77;708.16;0.0;06/03/2014;8.0;22743.9;BT;2013.0;1.0;CNE
201403;C04834;>10;0;0;<24, 48];447.93;197.93;0.0;07/03/2014;16.0;3438.52;BT;2012.0;1.0;COEF
201403;C04835;<=10;0;0;>48;198.43;187.04;0.0;04/03/2014;10.0;4865.45;BT;2012.0;1.0;COEF
201403;C04836;>10;0;0;<24, 48];550.08;0.0;0.0;07/03/2014;7.0;13741.7;BT;2012.0;1.0;CNE
201403;C04839;;0;0;>48;843.17;0.0;0.0;04/03/2014;13.0;20116.0;BT;2011.0;1.0;COEF
201403;C04841;<=10;>0;0;>48;37.67;399.47;0.0;27/03/2014;18.0;7755.7;BT;2012.0;1.0;COEF
201403;C04842;;0;0;<24, 48];396.26;478.0;398.3;19/03/2014;10.0;9525.59;BT;2011.0;1.0;CNE
201403;C04844;<=10;0;0;<24, 48];45.35;0.0;0.0;04/03/2014;20.0;8281.89;BT;2012.0;1.0;CNE
201403;C04846;<=10;0;0;<24, 48];1114.16;0.0;0.0;11/03/2014;9.0;14011.7;BT;2012.0;1.0;COEF
201403;C04847;<=10;0;0;;967.21;0.0;0.0;14/03/2014;10.0;29057.0;BT;2012.0;1.0;CNE
201403;C04848;<=10;0;0;>48;470.08;0.0;0.0;20/03/2014;11.0;10470.8;BT;2012.0;1.0;CNE
201403;C04849;>10;0;0;>48;293.96;286.48;0.0;17/03/2014;9.0;10227.7;BT;2011.0;1.0;CNE
201403;C04850;<=10;0;0;>48;1041.95;2088.6;0.0;11/03/2014;9.0;33237.0;BT;2013.0;1.0;CNE
201403;C04852;<=10;0;0;>48;1600.39;0.0;0.0;17/03/2014;8.0;27410.5;BT;2013.0;0.0;COEF
201403;C04854;>10;0;0;>48;1130.99;1130.99;0.0;14/03/2014;20.0;6303.65;BT;2011.0;0.0;CNE
201403;C04855;<=10;0;0;>48;136.25;128.95;0.0;12/03/2014;8.0;8575.93;BT;2013.0;1.0;CNE
201403;C04857;;0;0;<24, 48];2261.35;2266.52;0.0;11/03/2014;9.0;47154.9;BT;2012.0;1.0;COEF
201403;C04858;<=10;0;0;>48;1050.65;1051.15;;04/03/2014;8.0;18720.8;BT;2011.0;1.0;CNE
201403;C04860;<=10;0;0;<24, 48];634.71;635.6;0.0;10/03/2014;16.0;16699.5;BT;2013.0;1.0;COEF
201403;C04861;<=10;0;0;<24, 48];1221.67;0.0;0.0;05/03/2014;19.0;10309.3;BT;2013.0;0.0;COEF
201403;C04862;<=10;0;0;<24, 48];202.64;56.04;0.0;11/03/2014;20.0;9829.47;BT;2013.0;1.0;COEF
201403;C04864;<=10;>0;0;<24, 48];302.77;304.31;0.0;20/03/2014;14.0;4113.1;BT;2012.0;1.0;COEF
201403;C04865;<=10;0;0;;1542.56;0.0;0.0;11/03/2014;9.0;47285.5;BT;2012.0;1.0;CNE
201403;C04866;;0;0;<24, 48];312.01;633.95;0.0;18/03/2014;7.0;2733.82;BT;2011.0;1.0;CNE
201403;C04867;<=10;0;0;<24, 48];807.16;0.0;0.0;10/03/2014;15.0;5490.99;BT;2013.0;0.0;CNE
201403;C04869;;0;0;<24, 48];757.61;758.89;0.0;18/03/2014;12.0;752.52;BT;2011.0;0.0;COEF
201403;C04870;;0;0;>48;27.49;335.55;184.37;19/03/2014;14.0;7248.79;BT;2013.0;1.0;CNE
201403;C04871;;>0;0;>48;1302.71;1744.4;0.0;26/03/2014;14.0;13724.9;BT;2012.0;0.0;CNE
201403;C04872;<=10;0;0;<=24;277.75;0.0;0.0;05/03/2014;8.0;4490.18;BT;2013.0;1.0;CNE
201403;C04873;<=10;0;0;<24, 48];674.08;1079.63;0.0;18/03/2014;12.0;19357.6;BT;2012.0;1.0;CNE
201403;C04874;;0;0;>48;71.6;0.0;0.0;04/03/2014;11.0;18809.4;BT;2011.0;1.0;COEF
201403;C04875;>10;0;0;;371.3;298.29;0.0;06/03/2014;20.0;33196.6;BT;2011.0;1.0;CNE
201403;C04876;>10;0;0;<24, 48];49.98;126.13;0.0;04/03/2014;7.0;4389.49;BT;2010.0;1.0;CNE
201403;C04877;>10;>0;0;<24, 48];1249.98;1692.19;0.0;03/03/2014;16.0;6459.35;BT;2012.0;0.0;CNE
201403;C04879;<=10;0;0;<24, 48];69.6;98.76;124.71;04/03/2014;13.0;10415.1;BT;2013.0;1.0;CNE
201403;C04881;<=10;0;0;<24, 48];573.11;0.0;0.0;04/03/2014;12.0;15525.0;BT;2012.0;1.0;CNE
201403;C04882;;0;0;<24, 48];237.76;0.0;0.0;07/03/2014;9.0;3867.14;BT;2012.0;1.0;CNE
201403;C04883;<=10;0;0;<24, 48];412.07;835.9;0.0;18/03/2014;19.0;10865.3;BT;2013.0;1.0;CNE
201403;C04884;>10;0;0;<24, 48];239.93;0.0;0.0;04/03/2014;11.0;4340.68;BT;2012.0;1.0;COEF
201403;C04886;;0;0;>48;654.56;0.0;;04/03/2014;12.0;17978.4;BT;2013.0;1.0;COEF
201403;C04887;<=10;0;0;>48;1189.26;677.46;0.0;25/03/2014;13.0;17247.2;BT;2012.0;0.0;CNE
201403;C04888;;0;0;<24, 48];2281.42;3049.97;0.0;14/03/2014;19.0;16509.8;BT;2011.0;0.0;CNE
201403;C04889;>10;0;0;<24, 48];62.62;0.0;0.0;07/03/2014;8.0;1108.01;BT;2011.0;1.0;CNE
201403;C04890;<=10;>0;0;>48;3652.25;4912.44;0.0;07/03/2014;12.0;32179.5;BT;2012.0;0.0;CNE
201403;C04891;;0;0;<24, 48];132.98;461.62;0.0;07/03/2014;13.0;11819.0;BT;2012.0;1.0;CNE
201403;C04892;;0;0;<24, 48];221.54;648.21;0.0;10/03/2014;13.0;8836.98;BT;2012.0;1.0;CNE
201403;C04894;>10;0;0;<24, 48];357.54;355.79;0.0;19/03/2014;10.0;5642.38;BT;2012.0;1.0;CNE
201403;C04895;>10;0;0;>48;1055.01;441.74;0.0;27/03/2014;15.0;34325.8;BT;2012.0;1.0;CNE
201403;C04896;<=10;0;0;<24, 48];591.28;0.0;0.0;18/03/2014;9.0;14309.3;BT;2013.0;1.0;COEF
201403;C04897;;0;0;<24, 48];1194.02;1701.29;0.0;13/03/2014;14.0;9911.73;BT;2012.0;0.0;COEF
201403;C04898;<=10;0;0;<24, 48];253.56;253.71;253.69;19/03/2014;16.0;4573.68;BT;2013.0;1.0;CNE
201403;C04899;>10;0;0;<24, 48];302.97;455.69;609.24;03/03/2014;13.0;991.25;BT;2011.0;1.0;CNE
201403;C04900;<=10;0;0;;1245.13;17.55;17.54;21/03/2014;10.0;24578.1;BT;2013.0;0.0;COEF
201403;C04902;<=10;0;0;<24, 48];3031.84;3031.84;0.0;18/03/2014;7.0;27914.0;BT;2013.0;0.0;CNE
201403;C04903;;0;0;;291.93;0.0;292.21;11/03/2014;8.0;6803.63;BT;2013.0;1.0;CNE
201403;C04905;<=10;0;0;<24, 48];75.78;247.48;0.0;10/03/2014;15.0;4878.9;BT;2013.0;1.0;CNE
201403;C04906;<=10;0;0;<24, 48];668.15;0.0;0.0;04/03/2014;11.0;15750.2;BT;2013.0;1.0;COEF
201403;C04907;<=10;>0;0;<24, 48];1322.41;0.0;0.0;12/03/2014;12.0;4270.48;BT;2010.0;0.0;CNE
201403;C04909;;>0;0;;824.55;1119.39;0.0;26/03/2014;18.0;5668.88;BT;2013.0;0.0;CNE
201403;C04911;<=10;>0;0;>48;542.3;2647.33;0.0;24/03/2014;11.0;59015.6;BT;2012.0;1.0;CNE
201403;C04913;<=10;0;0;<24, 48];633.6;658.13;0.0;26/03/2014;10.0;19483.7;BT;2013.0;1.0;CNE
201403;C04914;>10;0;0;>48;660.21;659.41;0.0;18/03/2014;12.0;17523.3;BT;2011.0;1.0;CNE
201403;C04916;<=10;>0;1;<24, 48];372.82;750.86;0.0;24/03/2014;16.0;8405.75;BT;2013.0;1.0;CNE
201403;C04917;>10;>0;0;>48;2644.31;2651.73;0.0;28/03/2014;9.0;66352.5;BT;2011.0;1.0;CNE
201403;C04918;<=10;>0;1;>48;845.29;0.0;0.0;10/03/2014;13.0;10029.2;BT;2011.0;0.0;CNE
201403;C04919;<=10;0;0;<24, 48];1176.69;0.0;0.0;25/03/2014;19.0;32830.2;BT;2012.0;1.0;COEF
201403;C04920;<=10;0;0;<24, 48];566.41;566.59;0.0;07/03/2014;12.0;9826.57;BT;2013.0;1.0;CNE
201403;C04921;<=10;0;0;<=24;709.8;1460.06;0.0;25/03/2014;13.0;10151.5;BT;2013.0;1.0;CNE
201403;C04922;<=10;0;0;<24, 48];689.82;1482.95;;26/03/2014;19.0;23802.0;BT;2013.0;1.0;CNE
201403;C04923;;0;0;<24, 48];1118.86;1117.74;1110.39;06/03/2014;7.0;25827.2;BT;2012.0;1.0;CNE
201403;C04924;<=10;0;0;<=24;234.33;0.0;0.0;07/03/2014;12.0;2454.43;BT;2013.0;1.0;COEF
201403;C04925;;0;0;>48;622.31;0.0;0.0;04/03/2014;7.0;16963.8;BT;2013.0;1.0;COEF
201403;C04926;<=10;0;0;<24, 48];85.8;0.0;0.0;06/03/2014;11.0;5057.22;BT;2013.0;1.0;CNE
201403;C04927;<=10;0;0;>48;768.76;673.64;764.83;10/03/2014;7.0;21388.3;BT;2013.0;1.0;CNE
201403;C04928;<=10;0;0;>48;441.83;201.4;0.0;04/03/2014;17.0;9376.9;BT;2012.0;1.0;COEF
201403;C04929;<=10;>0;0;<24, 48];1084.51;0.0;0.0;07/03/2014;10.0;11476.5;BT;2013.0;0.0;CNE
201403;C04930;>10;0;0;>48;35.97;287.45;272.42;05/03/2014;8.0;870.4;BT;2010.0;1.0;CNE
201403;C04932;>10;>0;0;<24, 48];278.73;418.74;0.0;25/03/2014;14.0;1626.89;BT;2012.0;0.0;CNE
201403;C04933;<=10;>0;0;<24, 48];681.03;815.07;1092.21;31/03/2014;11.0;4926.5;BT;2012.0;0.0;COEF
201403;C04934;>10;0;0;>48;355.97;0.0;0.0;07/03/2014;9.0;5564.24;BT;2011.0;1.0;COEF
201403;C04935;<=10;>0;0;>48;981.73;2226.81;0.0;26/03/2014;14.0;68036.6;BT;2012.0;1.0;CNE
201403;C04936;;0;0;>48;389.48;385.49;375.49;13/03/2014;10.0;6411.61;BT;2011.0;1.0;CNE
201403;C04937;;0;0;<24, 48];1142.98;1533.51;0.0;04/03/2014;7.0;4645.9;BT;2012.0;0.0;CNE
201403;C04938;;0;0;>48;477.29;0.0;0.0;04/03/2014;16.0;11040.3;BT;2012.0;1.0;COEF
201403;C04939;<=10;0;0;<24, 48];142.35;0.0;;04/03/2014;15.0;2467.62;BT;2013.0;1.0;COEF
201403;C04940;<=10;0;0;>48;217.82;327.94;0.0;12/03/2014;12.0;3191.03;BT;2013.0;0.0;CNE
201403;C04942;>10;0;0;<24, 48];258.86;258.94;0.0;31/03/2014;17.0;3287.32;BT;2012.0;1.0;CNE
201403;C04943;>10;>0;0;<24, 48];386.79;774.4;;13/03/2014;11.0;7968.78;BT;2012.0;1.0;COEF
201403;C04944;>10;0;0;>48;463.13;0.0;0.0;04/03/2014;13.0;6499.78;BT;2011.0;1.0;CNE
201403;C04946;;>0;0;>48;216.2;324.53;107.13;17/03/2014;11.0;2366.7;BT;2012.0;0.0;CNE
201403;C04947;>10;>0;1;>48;896.36;407.93;0.0;20/03/2014;16.0;33058.3;BT;2012.0;1.0;COEF
201403;C04948;;0;0;>48;642.67;0.0;0.0;12/03/2014;19.0;642.67;BT;2010.0;1.0;CNE
201403;C04949;<=10;0;0;>48;49.18;0.0;0.0;25/03/2014;11.0;63351.1;BT;2012.0;1.0;CNE
201403;C04950;<=10;>0;0;;753.78;360.69;625.9;26/03/2014;17.0;2760.38;BT;2011.0;0.0;COEF
201403;C04952;<=10;0;0;<=24;33.25;0.0;0.0;06/03/2014;11.0;1022.6;BT;2012.0;1.0;CNE
201403;C04953;;>0;0;<=24;632.1;637.79;0.0;19/03/2014;14.0;630.42;BT;2013.0;0.0;CNE
201403;C04955;;0;0;<=24;326.82;331.98;331.98;31/03/2014;12.0;3357.26;BT;2014.0;1.0;CNE
201403;C04956;<=10;0;0;<=24;135.72;135.92;0.0;13/03/2014;20.0;2155.53;BT;2013.0;1.0;COEF
201403;C04957;<=10;>0;0;<24, 48];40.84;45.44;0.0;20/03/2014;15.0;14054.6;BT;2013.0;1.0;CNE
201403;C04958;<=10;>0;0;<24, 48];703.19;394.48;1106.08;24/03/2014;10.0;21590.1;BT;2013.0;1.0;CNE
201403;C04959;<=10;>0;0;<24, 48];1823.69;1823.69;0.0;12/03/2014;8.0;14546.1;BT;2012.0;0.0;CNE
201403;C04960;>10;0;0;<24, 48];671.02;671.02;18.17;18/03/2014;9.0;4342.71;BT;2012.0;1.0;CNE
201403;C04962;>10;0;0;>48;391.01;391.13;0.0;07/03/2014;7.0;6576.18;BT;2011.0;1.0;COEF
201403;C04964;;>0;1;>48;655.5;878.0;0.0;12/03/2014;12.0;5635.91;BT;2012.0;0.0;CNE
201403;C04966;>10;0;0;<24, 48];427.23;427.42;;18/03/2014;8.0;5176.9;BT;2012.0;1.0;COEF
201403;C04967;;0;0;;1175.84;0.0;;05/03/2014;16.0;39145.6;BT;2012.0;1.0;COEF
201403;C04968;;0;0;<24, 48];289.66;0.0;290.41;05/03/2014;12.0;7131.53;BT;2013.0;1.0;CNE
201403;C04970;;>0;0;<24, 48];233.46;0.0;229.63;05/03/2014;20.0;4324.09;BT;2012.0;1.0;CNE
201403;C04971;>10;0;0;>48;488.4;488.5;488.5;11/03/2014;8.0;9341.03;BT;2011.0;1.0;CNE
201403;C04973;;0;0;>48;984.16;0.0;0.0;18/03/2014;8.0;32161.6;BT;2013.0;1.0;COEF
201403;C04974;<=10;>0;0;<24, 48];354.05;705.62;0.0;27/03/2014;9.0;6036.49;BT;2012.0;1.0;COEF
201403;C04975;<=10;0;0;;838.32;809.91;0.0;04/03/2014;10.0;18917.7;BT;2013.0;1.0;COEF
201403;C04976;>10;0;0;<24, 48];159.35;618.76;1080.5;12/03/2014;10.0;7004.98;BT;2012.0;1.0;CNE
201403;C04977;>10;0;0;<24, 48];1036.61;1036.61;0.0;27/03/2014;8.0;5230.56;BT;2010.0;1.0;CNE
201403;C04978;<=10;0;0;<24, 48];82.03;99.64;0.0;07/03/2014;9.0;1644.52;BT;2012.0;1.0;CNE
201403;C04980;>10;0;0;>48;649.55;0.0;0.0;12/03/2014;7.0;7316.15;BT;2011.0;1.0;CNE
201403;C04982;<=10;0;0;<=24;547.47;873.3;1201.83;06/03/2014;16.0;4409.22;BT;2013.0;0.0;COEF
201403;C04985;;0;0;<24, 48];366.69;0.0;0.0;05/03/2014;7.0;1610.56;BT;2010.0;1.0;CNE
201403;C04986;<=10;0;0;<24, 48];243.92;489.6;736.94;11/03/2014;18.0;4434.14;BT;2013.0;1.0;CNE
201403;C04987;<=10;0;0;;2324.81;0.0;;03/03/2014;10.0;20834.6;BT;2013.0;0.0;COEF
201403;C04989;<=10;0;0;<24, 48];139.97;140.27;;06/03/2014;13.0;2698.68;BT;2013.0;1.0;COEF
201403;C04990;;0;0;<24, 48];203.67;0.0;0.0;12/03/2014;8.0;2765.85;BT;2012.0;1.0;CNE
201403;C04991;<=10;0;0;<24, 48];500.65;497.22;0.0;11/03/2014;16.0;12335.9;BT;2013.0;1.0;CNE
201403;C04992;>10;>0;0;<24, 48];515.56;689.13;;14/03/2014;16.0;3223.96;BT;2011.0;0.0;CNE
201403;C04993;>10;0;0;>48;795.63;797.6;798.0;05/03/2014;19.0;14398.6;BT;2011.0;1.0;CNE
201403;C04995;<=10;0;0;<24, 48];411.01;411.01;;24/03/2014;11.0;10128.7;BT;2013.0;1.0;CNE
201403;C04996;>10;0;0;>48;2225.91;2226.98;2226.02;11/03/2014;11.0;62720.5;BT;2012.0;1.0;COEF
201403;C04998;>10;0;0;<24, 48];869.93;819.17;869.16;31/03/2014;19.0;14782.4;BT;2011.0;1.0;CNE
201403;C04999;>10;0;0;<24, 48];1481.67;1481.95;1659.19;04/03/2014;7.0;30093.6;BT;2011.0;1.0;COEF
201403;C05000;;>0;0;>48;1765.78;1481.13;1773.24;26/03/2014;20.0;45382.9;BT;2012.0;1.0;COEF
201403;C05001;;>0;0;>48;1475.42;1480.29;2978.13;27/03/2014;9.0;36589.8;BT;2012.0;1.0;COEF
201403;C05002;<=10;0;0;>48;249.12;279.23;0.0;07/03/2014;9.0;21918.8;BT;2013.0;1.0;CNE
201403;C05003;>10;0;0;<24, 48];555.53;555.75;;12/03/2014;13.0;8840.09;BT;2011.0;1.0;COEF
201403;C05004;<=10;0;0;<=24;259.82;526.85;798.14;31/03/2014;8.0;1683.87;BT;2013.0;1.0;CNE
201403;C05005;<=10;0;0;<=24;802.33;0.0;0.0;19/03/2014;19.0;9274.21;BT;2013.0;0.0;CNE
201403;C05006;;0;0;<24, 48];1368.66;1833.52;0.0;05/03/2014;13.0;12797.7;BT;2013.0;0.0;CNE
201403;C05007;;0;0;;209.52;0.0;0.0;05/03/2014;11.0;6150.2;BT;2011.0;1.0;CNE
201403;C05009;;0;0;>48;1466.34;0.0;0.0;13/03/2014;9.0;10616.0;BT;2012.0;0.0;CNE
201403;C05010;>10;0;0;<24, 48];333.67;383.3;0.0;25/03/2014;12.0;6647.11;BT;2013.0;1.0;CNE
201403;C05012;;0;0;<24, 48];922.01;922.01;1222.81;12/03/2014;8.0;35709.2;BT;2013.0;1.0;CNE
201403;C05013;<=10;0;0;<24, 48];201.51;0.0;;13/03/2014;13.0;3153.06;BT;2012.0;1.0;CNE
201403;C05014;>10;0;0;<24, 48];523.77;290.24;0.0;05/03/2014;16.0;12104.0;BT;2012.0;1.0;COEF
201403;C05015;;0;0;<24, 48];264.4;265.13;264.63;11/03/2014;20.0;5750.38;BT;2013.0;1.0;CNE
201403;C05016;<=10;>0;0;<24, 48];703.41;1057.24;0.0;31/03/2014;19.0;4604.89;BT;2012.0;0.0;CNE
201403;C05017;<=10;0;0;>48;320.81;0.0;0.0;07/03/2014;14.0;16485.9;BT;2013.0;1.0;COEF
201403;C05018;>10;0;0;<24, 48];67.92;26.22;0.0;11/03/2014;9.0;14995.7;BT;2012.0;1.0;COEF
201403;C05019;;0;0;<24, 48];802.52;903.06;35.58;20/03/2014;17.0;52465.2;BT;2012.0;1.0;COEF
201403;C05021;<=10;0;0;<24, 48];24.35;587.3;587.88;04/03/2014;11.0;14069.8;BT;2013.0;1.0;CNE
201403;C05022;<=10;0;0;<=24;92.38;0.0;0.0;04/03/2014;14.0;6411.7;BT;2013.0;1.0;COEF
201403;C05023;<=10;0;0;<24, 48];311.77;0.0;0.0;05/03/2014;8.0;6282.83;BT;2013.0;1.0;COEF
201403;C05024;;>0;0;;360.33;542.75;0.0;12/03/2014;16.0;1333.22;BT;2011.0;0.0;CNE
